744003,38924265,2018-04-12 00:00:00,04/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11432,88-47 162ND STREET,162ND STREET,,,,,LATLONG,JAMAICA,,,Closed,05/12/2018 09:07:10 PM,04/19/2018 12:00:00 AM,12 QUEENS,QUEENS,1039932.0,197007.0,Unspecified,QUEENS,,,,,,,,40.707240261033796,-73.79916355187456,"(40.707240261033796, -73.79916355187456)"
744004,38924175,2018-04-12 00:00:00,04/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11233,861 HALSEY STREET,HALSEY STREET,,,,,LATLONG,BROOKLYN,,,Closed,05/12/2018 10:47:01 AM,04/19/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,1006928.0,189093.0,Unspecified,BROOKLYN,,,,,,,,40.68566432171103,-73.91823045244209,"(40.68566432171103, -73.91823045244209)"
744005,38924146,2018-04-12 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10010,170 5 AVENUE,5 AVENUE,EAST 21 STREET,EAST 22 STREET,,,ADDRESS,NEW YORK,,,Closed,05/12/2018 10:49:26 AM,04/18/2018 12:00:00 AM,05 MANHATTAN,MANHATTAN,986981.0,209167.0,Unspecified,MANHATTAN,,,,,,,,40.74079129453853,-73.99014474948844,"(40.740791294538525, -73.99014474948844)"
744006,38924092,2018-04-12 00:00:00,05/14/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Government Building,10007,280 BROADWAY,BROADWAY,CHAMBERS STREET,READE STREET,,,ADDRESS,NEW YORK,,,Closed,05/12/2018 08:36:23 PM,05/14/2018 12:00:00 AM,01 MANHATTAN,MANHATTAN,982562.0,199558.0,Unspecified,MANHATTAN,,,,,,,,40.71441719221637,-74.00608900777661,"(40.714417192216374, -74.00608900777661)"
744007,38923772,2018-04-12 00:00:00,04/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Dwelling,11363,41-54 GLENWOOD STREET,GLENWOOD STREET,41 DRIVE,BOROUGH BOUNDARY,,,ADDRESS,Little Neck,,,Closed,05/12/2018 02:02:13 PM,04/23/2018 12:00:00 AM,11 QUEENS,QUEENS,1057195.0,221291.0,Unspecified,QUEENS,,,,,,,,40.77376802369304,-73.73663554670425,"(40.773768023693044, -73.73663554670425)"
744008,38923753,2018-04-12 00:00:00,04/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11218,45 TEHAMA STREET,TEHAMA STREET,ALBEMARLE ROAD,CHESTER AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 12:45:04 PM,04/13/2018 12:00:00 AM,12 BROOKLYN,BROOKLYN,989168.0,174070.0,Unspecified,BROOKLYN,,,,,,,,40.64445720786613,-73.98227823334946,"(40.644457207866125, -73.98227823334946)"
744009,38923735,2018-04-12 00:00:00,04/17/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11378,59-12 59 DRIVE,59 DRIVE,59 STREET,59 PLACE,,,ADDRESS,Maspeth,,,Closed,05/12/2018 06:37:39 AM,04/17/2018 12:00:00 AM,05 QUEENS,QUEENS,1009715.0,200666.0,Unspecified,QUEENS,,,,,,,,40.717421898745144,-73.90813767680551,"(40.71742189874514, -73.90813767680552)"
744010,38923708,2018-04-12 00:00:00,04/20/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11435,95-24 147 PLACE,147 PLACE,95 AVENUE,97 AVENUE,,,ADDRESS,Jamaica,,,Closed,05/12/2018 04:34:23 PM,04/20/2018 12:00:00 AM,12 QUEENS,QUEENS,1038158.0,193820.0,Unspecified,QUEENS,,,,,,,,40.69850370146215,-73.80558758877663,"(40.69850370146215, -73.80558758877662)"
744011,38923690,2018-04-12 00:00:00,04/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11220,606 50 STREET,50 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 12:56:26 PM,04/13/2018 12:00:00 AM,07 BROOKLYN,BROOKLYN,982114.0,173726.0,Unspecified,BROOKLYN,,,,,,,,40.64351410981328,-74.00769686017186,"(40.64351410981328, -74.00769686017186)"
744012,38923522,2018-04-12 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10470,530 EAST  234 STREET,EAST  234 STREET,PETERS PLACE,WEBSTER AVENUE,,,ADDRESS,BRONX,,,Closed,05/12/2018 04:55:14 PM,04/18/2018 12:00:00 AM,12 BRONX,BRONX,1022064.0,266226.0,Unspecified,BRONX,,,,,,,,40.89732152929982,-73.8632207262557,"(40.89732152929983, -73.8632207262557)"
744013,38923424,2018-04-12 00:00:00,04/17/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11249,63 SOUTH    4 STREET,SOUTH    4 STREET,WYTHE AVENUE,BERRY STREET,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 11:19:48 AM,04/17/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,993810.0,198967.0,Unspecified,BROOKLYN,,,,,,,,40.71279003430249,-73.96551570214865,"(40.71279003430249, -73.96551570214865)"
744014,38923393,2018-04-12 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11357,,,,,15 AVENUE,147 STREET,INTERSECTION,Whitestone,,,Closed,05/12/2018 03:35:09 PM,04/18/2018 12:00:00 AM,Unspecified QUEENS,QUEENS,1034556.0,225923.0,Unspecified,QUEENS,,,,,,,,40.78663944062993,-73.81833761047208,"(40.78663944062994, -73.81833761047208)"
744015,38923337,2018-04-12 00:00:00,04/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,11432,182-11 80TH DRIVE,80TH DRIVE,,,,,LATLONG,JAMAICA,,,Closed,05/12/2018 08:51:36 AM,04/19/2018 12:00:00 AM,08 QUEENS,QUEENS,1043851.0,203997.0,Unspecified,QUEENS,,,,,,,,40.726400547504745,-73.78496648394295,"(40.72640054750474, -73.78496648394295)"
744016,38923323,2018-04-12 00:00:00,04/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11208,1148 BLAKE AVENUE,BLAKE AVENUE,MILFORD STREET,LOGAN STREET,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 07:15:54 PM,04/24/2018 12:00:00 AM,05 BROOKLYN,BROOKLYN,1018836.0,183654.0,Unspecified,BROOKLYN,,,,,,,,40.67069699147985,-73.87532200925598,"(40.67069699147985, -73.87532200925598)"
744017,38923289,2018-04-12 00:00:00,04/17/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11385,1804 STARR STREET,STARR STREET,SENECA AVENUE,ONDERDONK AVENUE,,,ADDRESS,Ridgewood,,,Closed,05/12/2018 10:47:10 AM,04/17/2018 12:00:00 AM,05 QUEENS,QUEENS,1006814.0,197800.0,Unspecified,QUEENS,,,,,,,,40.70956329029666,-73.9186123302741,"(40.70956329029666, -73.91861233027409)"
744018,38923278,2018-04-12 00:00:00,04/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11218,816 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,CORTELYOU ROAD,DORCHESTER ROAD,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 10:52:49 AM,04/13/2018 12:00:00 AM,12 BROOKLYN,BROOKLYN,993026.0,171644.0,Unspecified,BROOKLYN,,,,,,,,40.63779537577236,-73.96837928020757,"(40.637795375772356, -73.96837928020756)"
744019,38922974,2018-04-12 00:00:00,04/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10024,140 WEST   79 STREET,WEST   79 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,,Closed,05/12/2018 02:53:13 PM,04/23/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,990695.0,224351.0,Unspecified,MANHATTAN,,,,,,,,40.782465543792576,-73.97672762927424,"(40.782465543792576, -73.97672762927424)"
744020,38922960,2018-04-12 00:00:00,04/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10025,,,,,MANHATTAN AVENUE,WEST 101 STREET,INTERSECTION,NEW YORK,,,Closed,05/12/2018 11:41:14 PM,04/13/2018 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,994272.0,229088.0,Unspecified,MANHATTAN,,,,,,,,40.79546400452747,-73.96380430660172,"(40.79546400452747, -73.96380430660172)"
744021,38922931,2018-04-12 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456,1220 GRAND CONCOURSE,GRAND CONCOURSE,EAST 167 STREET,EAST 168 STREET,,,ADDRESS,BRONX,,,Closed,05/12/2018 04:32:42 AM,04/18/2018 12:00:00 AM,04 BRONX,BRONX,1007145.0,243483.0,Unspecified,BRONX,,,,,,,,40.83495025759877,-73.91726278884005,"(40.83495025759877, -73.91726278884005)"
744022,38922904,2018-04-12 00:00:00,04/12/2018 11:13:51 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,18 BROAD STREET,BROAD STREET,BAY STREET,BROWNELL STREET,,,ADDRESS,STATEN ISLAND,,,Closed,05/12/2018 10:42:40 PM,04/12/2018 11:13:51 AM,01 STATEN ISLAND,STATEN ISLAND,963234.0,167183.0,Unspecified,STATEN ISLAND,,,,,,,,40.62553029440504,-74.07570863662507,"(40.62553029440504, -74.07570863662507)"
744023,38922903,2018-04-12 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,11357,15-18 MURRAY STREET,MURRAY STREET,CROSS ISLAND PARKWAY,15 DRIVE,,,ADDRESS,Whitestone,,,Closed,05/12/2018 04:36:47 PM,04/18/2018 12:00:00 AM,07 QUEENS,QUEENS,1036114.0,225895.0,Unspecified,QUEENS,,,,,,,,40.78655358263215,-73.81271167563413,"(40.78655358263216, -73.81271167563413)"
744024,38922859,2018-04-12 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,10469,2913 WICKHAM AVENUE,WICKHAM AVENUE,ARNOW AVENUE,ADEE AVENUE,,,ADDRESS,BRONX,,,Closed,05/12/2018 09:00:32 AM,04/18/2018 12:00:00 AM,12 BRONX,BRONX,1029166.0,256100.0,Unspecified,BRONX,,,,,,,,40.86949557421547,-73.83759961789401,"(40.86949557421547, -73.83759961789401)"
744025,38922735,2018-04-12 00:00:00,04/17/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11233,108 MARION STREET,MARION STREET,MALCOLM X BOULEVARD,PATCHEN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 04:13:34 PM,04/17/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,1004575.0,187013.0,Unspecified,BROOKLYN,,,,,,,,40.67996091343126,-73.9267208806417,"(40.67996091343126, -73.92672088064171)"
744026,38922713,2018-04-12 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Construction Site,10001,363 WEST   30 STREET,WEST   30 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,,Assigned,05/12/2018 10:35:02 AM,04/12/2018 10:40:29 AM,04 MANHATTAN,MANHATTAN,985091.0,212671.0,Unspecified,MANHATTAN,,,,,,,,40.7504092781165,-73.99696467876096,"(40.7504092781165, -73.99696467876097)"
744027,38922691,2018-04-12 00:00:00,04/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11234,1267 EAST 59TH STREET,EAST 59TH STREET,,,,,LATLONG,BROOKLYN,,,Closed,05/12/2018 06:40:12 AM,04/19/2018 12:00:00 AM,18 BROOKLYN,BROOKLYN,1006931.0,166080.0,Unspecified,BROOKLYN,,,,,,,,40.6224986853086,-73.9182970294408,"(40.6224986853086, -73.9182970294408)"
744028,38922108,2018-04-12 00:00:00,04/19/2018 04:19:19 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,11433,106-08 180 STREET,180 STREET,106 AVENUE,106 ROAD,,,ADDRESS,Jamaica,,,Closed,05/12/2018 03:16:00 PM,04/19/2018 04:19:19 PM,12 QUEENS,QUEENS,1045720.0,195709.0,Unspecified,QUEENS,,,,,,,,40.70363925137396,-73.77829905599059,"(40.70363925137395, -73.77829905599059)"
744029,38922095,2018-04-12 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Standing Water,Swimming Pool Cover,1-2 Family Dwelling,10128,402 EAST   90 STREET,EAST   90 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,,Open,05/12/2018 10:35:30 AM,04/12/2018 12:00:00 AM,08 MANHATTAN,MANHATTAN,998889.0,223191.0,Unspecified,MANHATTAN,,,,,,,,40.77927187820379,-73.94714229450885,"(40.779271878203794, -73.94714229450884)"
744030,38922081,2018-04-12 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11373,42-08 ELBERTSON STREET,ELBERTSON STREET,,,,,LATLONG,ELMHURST,,,Closed,05/12/2018 10:50:58 PM,04/18/2018 12:00:00 AM,04 QUEENS,QUEENS,1018858.0,211010.0,Unspecified,QUEENS,,,,,,,,40.74578257144647,-73.8751020953819,"(40.74578257144647, -73.8751020953819)"
744031,38921759,2018-04-12 00:00:00,04/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11211,141 FROST STREET,FROST STREET,MANHATTAN AVENUE,GRAHAM AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 03:37:34 PM,04/16/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,999262.0,200865.0,Unspecified,BROOKLYN,,,,,,,,40.71799201848492,-73.94584532388994,"(40.71799201848492, -73.94584532388994)"
744032,38921757,2018-04-12 00:00:00,04/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,120 WEST 94TH STREET,WEST 94TH STREET,,,,,LATLONG,NEW YORK,,,Closed,05/12/2018 12:13:06 PM,04/23/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,992579.0,227801.0,Unspecified,MANHATTAN,,,,,,,,40.79193329556326,-73.96992038122124,"(40.79193329556326, -73.96992038122124)"
744033,38921751,2018-04-12 00:00:00,04/13/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11374,98-95 QUEENS BOULEVARD,QUEENS BOULEVARD,66 AVENUE,66 ROAD,,,ADDRESS,Rego Park,,,Closed,04/26/2018 07:23:20 PM,04/23/2018 03:20:23 PM,06 QUEENS,QUEENS,1024374.0,204365.0,Unspecified,QUEENS,,,,,,,,40.72752040635547,-73.85523489454108,"(40.72752040635547, -73.85523489454108)"
744034,38921415,2018-04-12 00:00:00,04/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10003,,,,,UNION SQUARE,EAST 16 STREET,INTERSECTION,NEW YORK,,,Closed,05/12/2018 06:20:49 PM,04/13/2018 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,986813.0,207615.0,Unspecified,MANHATTAN,,,,,,,,40.73653148960022,-73.99075159567545,"(40.73653148960022, -73.99075159567545)"
744035,38921395,2018-04-12 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10024,315 WEST   84 STREET,WEST   84 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,,Assigned,05/12/2018 08:17:55 AM,04/12/2018 08:24:33 AM,07 MANHATTAN,MANHATTAN,989960.0,226299.0,Unspecified,MANHATTAN,,,,,,,,40.78781278956728,-73.97937999859178,"(40.787812789567276, -73.97937999859178)"
744036,38921271,2018-04-12 00:00:00,04/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11208,960 HEGEMAN AVENUE,HEGEMAN AVENUE,SHEPHERD AVENUE,BERRIMAN STREET,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 09:04:09 AM,04/24/2018 12:00:00 AM,05 BROOKLYN,BROOKLYN,1018281.0,181973.0,Unspecified,BROOKLYN,,,,,,,,40.666085176600326,-73.87733119473111,"(40.666085176600326, -73.87733119473111)"
744037,38921152,2018-04-12 00:00:00,04/20/2018 12:53:26 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11379,84-31 62 DRIVE,62 DRIVE,84 PLACE,WOODHAVEN BOULEVARD,,,ADDRESS,Middle Village,,,Closed,05/12/2018 01:35:31 PM,04/20/2018 12:53:26 PM,05 QUEENS,QUEENS,1020066.0,203314.0,Unspecified,QUEENS,,,,,,,,40.7246541622678,-73.87078348271544,"(40.7246541622678, -73.87078348271544)"
744038,38921003,2018-04-12 00:00:00,04/17/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Building,10458,232 EAST  201 STREET,EAST  201 STREET,GRAND CONCOURSE,VALENTINE AVENUE,,,ADDRESS,BRONX,,,Closed,05/12/2018 09:57:29 AM,04/17/2018 12:00:00 AM,07 BRONX,BRONX,1015784.0,257120.0,Unspecified,BRONX,,,,,,,,40.872353110284564,-73.88597933385921,"(40.87235311028456, -73.88597933385921)"
744039,38920993,2018-04-12 00:00:00,04/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11433,92-50 175 STREET,175 STREET,BEND,93 AVENUE,,,ADDRESS,Jamaica,,,Closed,05/12/2018 11:06:26 AM,04/19/2018 12:00:00 AM,12 QUEENS,QUEENS,1043730.0,196962.0,Unspecified,QUEENS,,,,,,,,40.70709203115789,-73.78546519795184,"(40.707092031157885, -73.78546519795184)"
744040,38920573,2018-04-12 00:00:00,04/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,120 WEST 94TH STREET,WEST 94TH STREET,,,,,LATLONG,NEW YORK,,,Closed,05/12/2018 07:16:17 AM,04/23/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,992579.0,227801.0,Unspecified,MANHATTAN,,,,,,,,40.79193329556326,-73.96992038122124,"(40.79193329556326, -73.96992038122124)"
744041,38920501,2018-04-12 00:00:00,04/17/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,11221,326 CENTRAL AVENUE,CENTRAL AVENUE,BLEECKER STREET,MENAHAN STREET,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 07:28:20 AM,04/17/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1006288.0,192654.0,Unspecified,BROOKLYN,,,,,,,,40.69544005893453,-73.92052643550244,"(40.69544005893453, -73.92052643550244)"
744042,38920473,2018-04-12 00:00:00,04/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11236,1198 EAST   96 STREET,EAST   96 STREET,FLATLANDS AVENUE,AVENUE J,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 03:44:55 PM,04/19/2018 12:00:00 AM,18 BROOKLYN,BROOKLYN,1011856.0,173295.0,Unspecified,BROOKLYN,,,,,,,,40.642288342142656,-73.90052637452885,"(40.64228834214266, -73.90052637452884)"
744043,38920321,2018-04-12 00:00:00,04/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,736 WASHINGTON AVENUE,WASHINGTON AVENUE,PROSPECT PLACE,PARK PLACE,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 04:09:20 PM,04/24/2018 12:00:00 AM,08 BROOKLYN,BROOKLYN,994397.0,185541.0,Unspecified,BROOKLYN,,,,,,,,40.67593812521382,-73.96341853342788,"(40.67593812521382, -73.96341853342787)"
744044,38920257,2018-04-12 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10001,363 WEST   30 STREET,WEST   30 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,,Assigned,05/12/2018 10:39:48 AM,04/12/2018 10:44:36 AM,04 MANHATTAN,MANHATTAN,985091.0,212671.0,Unspecified,MANHATTAN,,,,,,,,40.7504092781165,-73.99696467876096,"(40.7504092781165, -73.99696467876097)"
744045,38920160,2018-04-12 00:00:00,04/23/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10003,28 EAST   12 STREET,EAST   12 STREET,5 AVENUE,UNIVERSITY PLACE,,,ADDRESS,NEW YORK,,,Closed,04/26/2018 03:41:28 PM,04/23/2018 03:16:25 PM,02 MANHATTAN,MANHATTAN,986125.0,206728.0,Unspecified,MANHATTAN,,,,,,,,40.73409706597982,-73.99323444223359,"(40.73409706597981, -73.9932344422336)"
744046,38920159,2018-04-12 00:00:00,04/17/2018 04:49:50 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11233,1909 PACIFIC STREET,PACIFIC STREET,KINGSBOROUGH 3 WALK,BUFFALO AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 03:07:27 PM,04/17/2018 04:49:50 PM,08 BROOKLYN,BROOKLYN,1004868.0,185696.0,Unspecified,BROOKLYN,,,,,,,,40.67634536999394,-73.92566853729768,"(40.67634536999394, -73.92566853729768)"
744047,38920114,2018-04-12 00:00:00,04/20/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,40 GORDON STREET,GORDON STREET,FREAN STREET,GRAY STREET,,,ADDRESS,STATEN ISLAND,,,Closed,05/12/2018 04:06:55 PM,04/20/2018 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,961396.0,167384.0,Unspecified,STATEN ISLAND,,,,,,,,40.62607744608467,-74.08233057695483,"(40.62607744608467, -74.08233057695483)"
744048,38919797,2018-04-12 00:00:00,04/20/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Parking Lot/Garage,11417,137-20 CROSS BAY BOULEVARD,CROSS BAY BOULEVARD,VAN WICKLEN ROAD,149 AVENUE,,,ADDRESS,Ozone Park,,,Closed,05/12/2018 03:57:41 PM,04/20/2018 12:00:00 AM,10 QUEENS,QUEENS,1027800.0,183913.0,Unspecified,QUEENS,,,,,,,,40.67136832987453,-73.84300635448906,"(40.671368329874525, -73.84300635448906)"
744049,38919778,2018-04-12 00:00:00,04/17/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10467,3400 TRYON AVENUE,TRYON AVENUE,RESERVOIR OVAL,EAST GUN HILL ROAD,,,ADDRESS,BRONX,,,Closed,05/12/2018 10:01:28 AM,04/17/2018 12:00:00 AM,07 BRONX,BRONX,1018242.0,259664.0,Unspecified,BRONX,,,,,,,,40.879326474872535,-73.87707879848327,"(40.87932647487253, -73.87707879848327)"
744050,38919707,2018-04-12 00:00:00,04/20/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11228,1059 71 STREET,71 STREET,10 AVENUE,11 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 05:53:43 PM,04/20/2018 12:00:00 AM,10 BROOKLYN,BROOKLYN,981359.0,167282.0,Unspecified,BROOKLYN,,,,,,,,40.625826484736734,-74.01041466563898,"(40.625826484736734, -74.01041466563899)"
744051,38919705,2018-04-12 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,11229,1717 AVENUE P,AVENUE P,EAST 17 STREET,EAST 18 STREET,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 04:12:32 PM,04/18/2018 12:00:00 AM,14 BROOKLYN,BROOKLYN,996341.0,161755.0,Unspecified,BROOKLYN,,,,,,,,40.610648240060954,-73.9564527510516,"(40.61064824006095, -73.95645275105161)"
744052,38919506,2018-04-12 00:00:00,04/20/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11220,474 60 STREET,60 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/12/2018 08:56:40 PM,04/20/2018 12:00:00 AM,07 BROOKLYN,BROOKLYN,979566.0,172408.0,Unspecified,BROOKLYN,,,,,,,,40.63989550163669,-74.01687740550223,"(40.639895501636694, -74.01687740550224)"
744053,38919377,2018-04-12 00:00:00,04/17/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,2940 GRAND CONCOURSE,GRAND CONCOURSE,EAST 199 STREET,BEDFORD PARK BOULEVARD,,,ADDRESS,BRONX,,,Closed,05/12/2018 09:42:22 AM,04/17/2018 12:00:00 AM,07 BRONX,BRONX,1015185.0,256936.0,Unspecified,BRONX,,,,,,,,40.871850206790576,-73.88814604577036,"(40.871850206790576, -73.88814604577036)"
744054,38919318,2018-04-12 00:00:00,04/30/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10019,158 WEST   58 STREET,WEST   58 STREET,AVENUE OF THE AMERICAS,7 AVENUE,,,ADDRESS,NEW YORK,,,Closed,05/12/2018 09:38:48 AM,04/30/2018 12:00:00 AM,05 MANHATTAN,MANHATTAN,990257.0,218231.0,Unspecified,MANHATTAN,,,,,,,,40.76566805659106,-73.97831468229832,"(40.76566805659106, -73.97831468229832)"
