402636,38524083,2018-02-22 16:15:30,02/22/2018 10:42:11 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11229,1819 EAST 13 STREET,EAST 13 STREET,AVENUE R,AVENUE S,,,ADDRESS,BROOKLYN,,Precinct,Closed,02/23/2018 12:15:30 AM,02/22/2018 10:42:11 PM,15 BROOKLYN,BROOKLYN,995512.0,159679.0,Unspecified,BROOKLYN,,,,,,,,40.60495113813633,-73.95944195969095,"(40.60495113813633, -73.95944195969095)"
402637,38523127,2018-02-22 16:15:40,02/22/2018 06:25:31 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,,,,,VAN NEST AVENUE,HERING AVENUE,INTERSECTION,BRONX,,Precinct,Closed,02/23/2018 12:15:40 AM,02/22/2018 06:25:31 PM,11 BRONX,BRONX,1026140.0,248864.0,Unspecified,BRONX,,,,,,,,40.84964983745723,-73.8485857649904,"(40.84964983745723, -73.8485857649904)"
402638,38526284,2018-02-22 16:15:42,02/23/2018 05:55:40 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11223,1702 WEST    1 STREET,WEST    1 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,02/23/2018 05:55:40 PM,11 BROOKLYN,BROOKLYN,991316.0,160144.0,Unspecified,BROOKLYN,,,,,,,,40.60623180727735,-73.97455260131332,"(40.60623180727734, -73.97455260131333)"
402639,38529264,2018-02-22 16:15:51,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11223,2209 WEST STREET,WEST STREET,GRAVESEND NECK ROAD,AVENUE W,,,ADDRESS,BROOKLYN,,,Open,03/24/2018 04:15:51 PM,,15 BROOKLYN,BROOKLYN,992310.0,155890.0,Unspecified,BROOKLYN,,,,,,,,40.59455459201072,-73.97097789895625,"(40.59455459201072, -73.97097789895625)"
402640,38530428,2018-02-22 16:15:59,02/26/2018 03:45:51 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453,156 EAST  178 STREET,EAST  178 STREET,,,,,ADDRESS,BRONX,,,Closed,,02/26/2018 03:45:51 PM,05 BRONX,BRONX,1010176.0,249243.0,Unspecified,BRONX,,,,,,,,40.85075138602628,-73.90628719834552,"(40.85075138602628, -73.90628719834551)"
402641,38532203,2018-02-22 16:16:00,02/23/2018 12:00:00 PM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,11203,166 EAST   56 STREET,EAST   56 STREET,LINDEN BOULEVARD,CHURCH AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,02/23/2018 12:00:00 PM,17 BROOKLYN,BROOKLYN,1005141.0,177213.0,Unspecified,BROOKLYN,,,,,,,,40.65306078490397,-73.9247106111347,"(40.65306078490398, -73.92471061113471)"
402642,38525924,2018-02-22 16:16:00,03/01/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11421,91-09 85 ROAD,85 ROAD,91 STREET,WOODHAVEN BOULEVARD,,,ADDRESS,Woodhaven,,,Closed,,03/01/2018 12:00:00 AM,09 QUEENS,QUEENS,1024685.0,192875.0,Unspecified,QUEENS,,,,,,,,40.69598171738093,-73.85418183450655,"(40.695981717380924, -73.85418183450655)"
402643,38524864,2018-02-22 16:16:00,02/24/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10308,59 STIEG AVENUE,STIEG AVENUE,BARLOW AVENUE,LEVERETT AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,,02/24/2018 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,941389.0,142462.0,Unspecified,STATEN ISLAND,,,,,,,,40.557597456723364,-74.15424675047049,"(40.55759745672336, -74.15424675047048)"
402644,38522995,2018-02-22 16:16:00,02/22/2018 04:20:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10469,3038 PAULDING AVENUE,PAULDING AVENUE,ADEE AVE,BURKE AVE,,,ADDRESS,BRONX,,,Closed,,02/22/2018 04:20:00 PM,12 BRONX,BRONX,1023381.0,256290.0,Unspecified,BRONX,,,,,,,,40.8700446068335,-73.85851498475208,"(40.87004460683351, -73.85851498475208)"
402645,38525775,2018-02-22 16:16:15,02/23/2018 04:10:50 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11419,,,,,103 AVENUE,114 STREET,INTERSECTION,SOUTH RICHMOND HILL,,,Closed,03/05/2018 10:00:40 AM,02/23/2018 04:10:50 PM,09 QUEENS,QUEENS,1031624.0,189532.0,Unspecified,QUEENS,,,,,,,,40.686771545850775,-73.82918172848932,"(40.686771545850775, -73.82918172848932)"
402646,38535990,2018-02-22 16:17:00,02/23/2018 12:00:00 PM,DSNY,BCC - Queens West,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11378,60-34 60 ROAD,60 ROAD,60 STREET,60 LANE,,,ADDRESS,Maspeth,,DSNY Garage,Closed,,02/23/2018 12:00:00 PM,05 QUEENS,QUEENS,1010666.0,200115.0,Unspecified,QUEENS,,,,,,,,40.71590674821629,-73.90470920871194,"(40.715906748216284, -73.90470920871194)"
402647,38523624,2018-02-22 16:17:00,02/23/2018 06:35:00 PM,DEP,Department of Environmental Protection,Water System,LOW WATER PRESSURE - WLWP,,11370,21-30 74 STREET,74 STREET,21 AVE,DITMARS BLVD,,,ADDRESS,East Elmhurst,,,Closed,,02/23/2018 06:35:00 PM,01 QUEENS,QUEENS,1013196.0,219657.0,Unspecified,QUEENS,,,,,,,,40.769536706997926,-73.8954986162905,"(40.76953670699793, -73.8954986162905)"
402648,38527221,2018-02-22 16:17:05,02/23/2018 09:23:41 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10002,44 EAST BROADWAY,EAST BROADWAY,CATHERINE STREET,MARKET STREET,,,ADDRESS,NEW YORK,,,Closed,03/08/2018 04:17:05 PM,02/23/2018 09:23:41 AM,03 MANHATTAN,MANHATTAN,985374.0,199255.0,Unspecified,MANHATTAN,,,,,,,,40.713585619168256,-73.99594552171102,"(40.713585619168256, -73.99594552171101)"
402649,38522937,2018-02-22 16:17:06,03/31/2019 08:10:07 AM,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11355,142-03 58 AVENUE,58 AVENUE,142 STREET,146 STREET,,,ADDRESS,FLUSHING,,,Closed,03/01/2018 04:17:06 PM,03/31/2019 08:10:07 AM,07 QUEENS,QUEENS,1033117.0,210779.0,Unspecified,QUEENS,,,,,,,,40.745081236989755,-73.82364413692042,"(40.74508123698976, -73.82364413692042)"
402650,38527066,2018-02-22 16:17:22,09/17/2018 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,11420,115-22 120 STREET,120 STREET,,,,,ADDRESS,South Ozone Park,,,Closed,,09/17/2018 12:00:00 AM,10 QUEENS,QUEENS,1034576.0,185940.0,Unspecified,QUEENS,,,,,,,,40.67689605126168,-73.81856444338192,"(40.67689605126168, -73.81856444338192)"
402651,38523568,2018-02-22 16:17:52,03/02/2018 06:50:11 AM,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11212,26 POWELL STREET,POWELL STREET,EAST NEW YORK AVENUE,LIBERTY AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/09/2018 07:11:43 AM,03/02/2018 06:50:11 AM,16 BROOKLYN,BROOKLYN,1010581.0,184866.0,Unspecified,BROOKLYN,,,,,,,,40.67405205858061,-73.90507543931204,"(40.6740520585806, -73.90507543931204)"
402652,38528673,2018-02-22 16:18:00,05/06/2018 01:00:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,11215,376 9 STREET,9 STREET,6 AVE,7 AVE,,,ADDRESS,BROOKLYN,,,Closed,,05/06/2018 01:00:00 PM,06 BROOKLYN,BROOKLYN,988814.0,182585.0,Unspecified,BROOKLYN,,,,,,,,40.66782920675534,-73.9835480918458,"(40.66782920675534, -73.9835480918458)"
402653,38528312,2018-02-22 16:18:00,02/26/2018 09:49:07 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11372,34-35 76 STREET,76 STREET,,,,,ADDRESS,Jackson Heights,,,Closed,,02/26/2018 09:49:07 PM,03 QUEENS,QUEENS,1014615.0,213285.0,Unspecified,QUEENS,,,,,,,,40.752042455648365,-73.8904045028733,"(40.752042455648365, -73.8904045028733)"
402654,38523359,2018-02-22 16:18:00,02/22/2018 05:20:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11385,,,SENECA AVE,GROVE ST,SENECA AVENUE,GROVE STREET,INTERSECTION,Ridgewood,,,Closed,,02/22/2018 05:20:00 PM,05 QUEENS,QUEENS,1009227.0,195821.0,Unspecified,QUEENS,,,,,,,,40.70412492276344,-73.90991605847952,"(40.704124922763434, -73.90991605847952)"
402655,38529235,2018-02-22 16:18:02,02/22/2018 09:13:06 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10002,577 FDR DRIVE,FDR DRIVE,WILLIAMSBURG BRIDGE,FDR DRIVE SB EN E HOUSTON ST,,,ADDRESS,NEW YORK,,Precinct,Closed,02/23/2018 12:18:02 AM,02/22/2018 09:13:06 PM,03 MANHATTAN,MANHATTAN,991057.0,200679.0,Unspecified,MANHATTAN,,,,,,,,40.71749161115813,-73.97544443818582,"(40.71749161115813, -73.97544443818582)"
402656,38523991,2018-02-22 16:18:07,02/23/2018 01:31:20 PM,DOF,Correspondence Unit,DOF Property - Request Copy,Copy of Notice of Property Value,Property Address,11420,,,,,,,ADDRESS,SOUTH OZONE PARK,,,Closed,02/27/2018 04:18:07 PM,02/23/2018 01:31:20 PM,10 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
402657,41783390,2018-02-22 16:18:19,03/08/2018 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226,245 LENOX ROAD,LENOX ROAD,,,,,ADDRESS,BROOKLYN,,,Closed,,03/08/2018 12:00:00 AM,17 BROOKLYN,BROOKLYN,997754.0,177577.0,Unspecified,BROOKLYN,,,,,,,,40.654074231138665,-73.95133199564049,"(40.654074231138665, -73.95133199564049)"
402658,38528720,2018-02-22 16:18:27,02/22/2018 04:18:48 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,Address Outside of NYC,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
402659,38525633,2018-02-22 16:18:32,02/23/2018 12:41:01 PM,DOF,Payment Operations,DOF Parking - Tax Exemption,Tax Exemption,Address,10022,,,,,,,ADDRESS,NEW YORK,,,Closed,02/27/2018 04:18:32 PM,02/23/2018 12:41:01 PM,06 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
402660,38526194,2018-02-22 16:18:47,03/10/2018 01:06:26 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Harassment,,14009,26 EDWARD ST,EDWARD ST,,,,,,ARCADE,,,Closed,03/10/2018 10:33:34 AM,03/10/2018 01:06:26 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
402661,38522918,2018-02-22 16:18:48,02/26/2018 10:25:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11366,76-11 170 STREET,170 STREET,76 AVENUE,77 ROAD,,,ADDRESS,Fresh Meadows,,,Closed,,02/26/2018 10:25:00 AM,08 QUEENS,QUEENS,1039948.0,203864.0,Unspecified,QUEENS,,,,,,,,40.726060932456406,-73.79904910627232,"(40.72606093245641, -73.79904910627232)"
402662,38527439,2018-02-22 16:18:51,02/27/2018 10:56:16 AM,DOF,Personal Exemption Unit,DOF Property - Reduction Issue,Personal SCHE Exemption,"1-, 2- and 3- Family Home",10469,,,,,,,ADDRESS,BRONX,,,Closed,02/27/2018 04:18:51 PM,02/27/2018 10:56:16 AM,12 BRONX,BRONX,,,Unspecified,BRONX,,,,,,,,,,
402663,38534418,2018-02-22 16:19:00,02/22/2018 04:19:00 PM,DSNY,BCC - Staten Island,Derelict Vehicles,14 Derelict Vehicles,Street,10309,933 RAMONA AVENUE,RAMONA AVENUE,HELENE COURT,BLOOMINGDALE ROAD,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Pending,,02/22/2018 04:19:00 PM,03 STATEN ISLAND,STATEN ISLAND,924133.0,134176.0,Unspecified,STATEN ISLAND,,,,,,,,40.53475383400252,-74.2162732343987,"(40.534753834002515, -74.21627323439871)"
402664,42366438,2018-02-22 16:19:05,05/04/2018 12:00:00 AM,DOB,Department of Buildings,Borough Office,Construction Enforcement Work Order (DOB),,11207,561 ALABAMA AVENUE,ALABAMA AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,05/04/2018 12:00:00 AM,05 BROOKLYN,BROOKLYN,1013027.0,180541.0,Unspecified,BROOKLYN,,,,,,,,40.662173292593934,-73.89627595823181,"(40.66217329259394, -73.89627595823181)"
402665,38526681,2018-02-22 16:19:12,02/26/2018 11:27:19 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11205,156 SANFORD STREET,SANFORD STREET,MYRTLE AVENUE,WILLOUGHBY AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/04/2018 04:19:12 PM,02/26/2018 11:27:19 AM,03 BROOKLYN,BROOKLYN,997212.0,192141.0,Unspecified,BROOKLYN,,,,,,,,40.694049940332896,-73.95325733856616,"(40.6940499403329, -73.95325733856615)"
402666,38526125,2018-02-22 16:19:19,02/22/2018 08:47:47 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,430 OCEAN PARKWAY,OCEAN PARKWAY,CORTELYOU ROAD,DITMAS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,02/23/2018 12:19:19 AM,02/22/2018 08:47:47 PM,12 BROOKLYN,BROOKLYN,991719.0,171700.0,Unspecified,BROOKLYN,,,,,,,,40.637950282371406,-73.97308845681756,"(40.637950282371406, -73.97308845681756)"
402667,38524609,2018-02-22 16:19:20,03/02/2018 11:53:03 AM,DOHMH,Department of Health and Mental Hygiene,Harboring Bees/Wasps,Bees/Wasps - Not a beekeper,1-2 Family Mixed Use Building,11362,46-41 HANFORD STREET,HANFORD STREET,BEND,RUSHMORE AVENUE,,,ADDRESS,LITTLE NECK,,,Closed,03/24/2018 04:19:20 PM,03/02/2018 11:53:03 AM,11 QUEENS,QUEENS,1054853.0,217442.0,Unspecified,QUEENS,,,,,,,,40.76322257949399,-73.74513161060969,"(40.76322257949399, -73.74513161060969)"
402668,38525180,2018-02-22 16:19:27,04/24/2018 06:18:10 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Worker Hygiene,Restaurant/Bar/Deli/Bakery,10044,530 MAIN STREET,MAIN STREET,UNNAMED STREET,UNNAMED STREET,,,ADDRESS,NEW YORK,,,Closed,04/23/2018 04:19:27 PM,04/24/2018 06:18:11 AM,08 MANHATTAN,MANHATTAN,998085.0,216695.0,Unspecified,MANHATTAN,,,,,,,,40.76144334848605,-73.95005870584959,"(40.76144334848605, -73.9500587058496)"
402669,38529390,2018-02-22 16:19:33,02/23/2018 09:12:46 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11230,820 EAST   10 STREET,EAST   10 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,02/23/2018 09:12:46 PM,14 BROOKLYN,BROOKLYN,993407.0,168451.0,Unspecified,BROOKLYN,,,,,,,,40.62903088285389,-73.96701083562355,"(40.62903088285389, -73.96701083562357)"
402670,38535150,2018-02-22 16:20:00,02/24/2018 12:00:00 PM,DSNY,BCC - Staten Island,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10305,,,GARFIELD AVENUE,TOMPKINS AVENUE,GARFIELD AVENUE,TOMPKINS AVENUE,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,02/24/2018 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,965665.0,160328.0,Unspecified,STATEN ISLAND,,,,,,,,40.60672017787976,-74.06693226770123,"(40.60672017787976, -74.06693226770123)"
402671,38525936,2018-02-22 16:20:00,02/23/2018 11:20:00 PM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11358,47-27 193 STREET,193 STREET,BEND,HOLLIS COURT BOULEVARD,,,ADDRESS,Flushing,,,Closed,,02/23/2018 11:20:00 PM,11 QUEENS,QUEENS,1043128.0,212998.0,Unspecified,QUEENS,,,,,,,,40.75111082978029,-73.78749619352294,"(40.75111082978029, -73.78749619352294)"
402672,38525488,2018-02-22 16:20:06,02/22/2018 04:20:06 PM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,11228,1543 71 STREET,71 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,02/22/2018 12:00:00 AM,11 BROOKLYN,BROOKLYN,984358.0,164906.0,Unspecified,BROOKLYN,,,,,,,,40.61930533215238,-73.99961097405783,"(40.61930533215238, -73.99961097405783)"
402673,38526847,2018-02-22 16:20:14,02/22/2018 04:20:24 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
402674,38525362,2018-02-22 16:20:34,02/23/2018 03:46:32 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10024,441 WEST END AVENUE,WEST END AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,02/23/2018 03:46:32 PM,07 MANHATTAN,MANHATTAN,989748.0,225551.0,Unspecified,MANHATTAN,,,,,,,,40.78575986404433,-73.98014618701977,"(40.78575986404433, -73.98014618701977)"
402675,38525713,2018-02-22 16:20:47,02/23/2018 10:42:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11204,,,,,68 STREET,BAY PARKWAY,INTERSECTION,BROOKLYN,,,Closed,,02/23/2018 10:42:00 AM,Unspecified BROOKLYN,BROOKLYN,988908.0,162289.0,Unspecified,BROOKLYN,,,,,,,,40.612120985082605,-73.98322326081271,"(40.612120985082605, -73.9832232608127)"
402676,38535062,2018-02-22 16:21:00,03/06/2018 12:00:00 PM,DSNY,BCC - Queens East,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11356,119-38 8 AVENUE,8 AVENUE,DEAD END,COLLEGE PLACE,,,ADDRESS,College Point,,DSNY Garage,Closed,,03/06/2018 12:00:00 PM,07 QUEENS,QUEENS,1026202.0,227181.0,Unspecified,QUEENS,,,,,,,,40.79013591193471,-73.8484972141232,"(40.790135911934705, -73.8484972141232)"
402677,38530567,2018-02-22 16:21:02,02/27/2018 10:06:17 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10457,2060 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Closed,,02/27/2018 10:06:17 AM,05 BRONX,BRONX,1011003.0,249987.0,Unspecified,BRONX,,,,,,,,40.8527909769516,-73.90329493588406,"(40.8527909769516, -73.90329493588406)"
402678,38524436,2018-02-22 16:21:02,02/27/2018 10:06:17 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10457,2060 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Closed,,02/27/2018 10:06:17 AM,05 BRONX,BRONX,1011003.0,249987.0,Unspecified,BRONX,,,,,,,,40.8527909769516,-73.90329493588406,"(40.8527909769516, -73.90329493588406)"
402679,38526808,2018-02-22 16:21:12,03/03/2018 12:04:37 AM,DOF,Revenue Accounting,DOF Parking - Payment Issue,Card - No DOF Confirmation Number Issued,,,,,,,,,,,,,Closed,03/08/2018 09:51:12 PM,03/03/2018 12:04:37 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
402680,38526550,2018-02-22 16:21:14,03/02/2018 01:11:01 PM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,11223,1702 WEST    1 STREET,WEST    1 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,03/02/2018 01:11:01 PM,11 BROOKLYN,BROOKLYN,991316.0,160144.0,Unspecified,BROOKLYN,,,,,,,,40.60623180727735,-73.97455260131332,"(40.60623180727734, -73.97455260131333)"
402681,38526291,2018-02-22 16:21:14,03/02/2018 01:11:02 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11223,1702 WEST 1 STREET,WEST 1 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,03/02/2018 01:11:02 PM,11 BROOKLYN,BROOKLYN,991316.0,160144.0,Unspecified,BROOKLYN,,,,,,,,40.60623180727735,-73.97455260131332,"(40.60623180727734, -73.97455260131333)"
402682,38529563,2018-02-22 16:21:15,03/02/2018 01:11:02 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11223,1702 WEST    1 STREET,WEST    1 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,03/02/2018 01:11:02 PM,11 BROOKLYN,BROOKLYN,991316.0,160144.0,Unspecified,BROOKLYN,,,,,,,,40.60623180727735,-73.97455260131332,"(40.60623180727734, -73.97455260131333)"
402683,38528100,2018-02-22 16:21:15,03/02/2018 01:11:02 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11223,1702 WEST    1 STREET,WEST    1 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,03/02/2018 01:11:02 PM,11 BROOKLYN,BROOKLYN,991316.0,160144.0,Unspecified,BROOKLYN,,,,,,,,40.60623180727735,-73.97455260131332,"(40.60623180727734, -73.97455260131333)"
402684,38527516,2018-02-22 16:21:15,03/02/2018 01:11:02 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11223,1702 WEST    1 STREET,WEST    1 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,03/02/2018 01:11:02 PM,11 BROOKLYN,BROOKLYN,991316.0,160144.0,Unspecified,BROOKLYN,,,,,,,,40.60623180727735,-73.97455260131332,"(40.60623180727734, -73.97455260131333)"
402685,38525719,2018-02-22 16:21:25,03/06/2018 10:47:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11215,401 20 STREET,20 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,03/06/2018 10:47:00 AM,07 BROOKLYN,BROOKLYN,987760.0,179226.0,Unspecified,BROOKLYN,,,,,,,,40.65860997575685,-73.98734920750084,"(40.658609975756846, -73.98734920750084)"
402686,38523518,2018-02-22 16:21:35,03/15/2018 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10314,419 TRAVIS AVENUE,TRAVIS AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,03/15/2018 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,940970.0,154047.0,Unspecified,STATEN ISLAND,,,,,,,,40.58939392776916,-74.15582879696635,"(40.58939392776916, -74.15582879696635)"
402687,38529467,2018-02-22 16:21:40,04/11/2018 03:07:01 PM,DOF,Personal Exemption Unit,DOF Property - Reduction Issue,Personal STAR Exemption,Co-Op Unit,11367,,,,,,,ADDRESS,FLUSHING,,,Closed,02/27/2018 04:21:40 PM,04/11/2018 03:07:01 PM,08 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
402688,38527139,2018-02-22 16:21:54,02/23/2018 01:36:43 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11203,1149 BROOKLYN AVENUE,BROOKLYN AVENUE,BEVERLEY ROAD,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,Precinct,Closed,02/23/2018 12:21:54 AM,02/23/2018 01:36:43 AM,17 BROOKLYN,BROOKLYN,1000020.0,174404.0,Unspecified,BROOKLYN,,,,,,,,40.64536129107359,-73.94317282135422,"(40.64536129107359, -73.94317282135422)"
402689,38536030,2018-02-22 16:22:00,02/23/2018 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11224,3322 MERMAID AVENUE,MERMAID AVENUE,WEST 33 STREET,WEST 35 STREET,,,ADDRESS,BROOKLYN,,,Closed,,02/23/2018 12:00:00 PM,13 BROOKLYN,BROOKLYN,984290.0,148746.0,Unspecified,BROOKLYN,,,,,,,,40.57494939580339,-73.99985601200012,"(40.574949395803394, -73.99985601200012)"
402690,38528838,2018-02-22 16:22:00,02/23/2018 09:02:00 PM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11217,155 6 AVENUE,6 AVENUE,ST JOHNS PLACE,LINCOLN PLACE,,,ADDRESS,BROOKLYN,,,Closed,,02/23/2018 09:02:00 PM,06 BROOKLYN,BROOKLYN,990718.0,186042.0,Unspecified,BROOKLYN,,,,,,,,40.677316709654,-73.97668140211583,"(40.677316709653994, -73.97668140211583)"
402691,38527876,2018-02-22 16:22:00,02/24/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11418,104-42 93 AVENUE,93 AVENUE,105 STREET,107 STREET,,,ADDRESS,Richmond Hill,,,Closed,,02/24/2018 12:00:00 AM,09 QUEENS,QUEENS,1028540.0,191178.0,Unspecified,QUEENS,,,,,,,,40.69130539954424,-73.84029098067072,"(40.69130539954424, -73.84029098067072)"
402692,38523877,2018-02-22 16:22:00,02/24/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10023,41 WEST   72 STREET,WEST   72 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,,Closed,,02/24/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,990368.0,222377.0,Unspecified,MANHATTAN,,,,,,,,40.77704766831042,-73.97791019711201,"(40.77704766831042, -73.97791019711202)"
402693,38523863,2018-02-22 16:22:00,02/22/2018 04:22:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11215,,,8 AVE,UNION ST,8 AVENUE,UNION STREET,INTERSECTION,BROOKLYN,,,Closed,,02/22/2018 04:22:00 PM,06 BROOKLYN,BROOKLYN,991752.0,184647.0,Unspecified,BROOKLYN,,,,,,,,40.67348693317985,-73.9729551520206,"(40.67348693317985, -73.9729551520206)"
402694,38525708,2018-02-22 16:22:08,05/22/2018 10:35:31 AM,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,,11234,1273 EAST 46TH STREET,EAST 46TH STREET,,,,,LATLONG,BROOKLYN,,,Closed,04/15/2018 09:00:12 AM,05/22/2018 10:35:31 AM,18 BROOKLYN,BROOKLYN,1003198.0,168754.0,Unspecified,BROOKLYN,,,,,,,,40.6298470220598,-73.93173677196279,"(40.6298470220598, -73.93173677196278)"
